variable,country,missing_count,missing_rate
diphtheria,Yemen,0,0.0
diphtheria,Zambia,0,0.0
diphtheria,Zimbabwe,0,0.0
gdp,Afghanistan,0,0.0
gdp,Albania,0,0.0
gdp,Algeria,0,0.0
gdp,Angola,0,0.0
gdp,Antigua and Barbuda,0,0.0
gdp,Argentina,0,0.0
gdp,Armenia,0,0.0
gdp,Australia,0,0.0
gdp,Austria,0,0.0
gdp,Azerbaijan,0,0.0
gdp,Bahamas,16,1.0
gdp,Bahrain,0,0.0
gdp,Bangladesh,0,0.0
gdp,Barbados,0,0.0
gdp,Belarus,0,0.0
gdp,Belgium,0,0.0
gdp,Belize,0,0.0
gdp,Benin,0,0.0
gdp,Bhutan,0,0.0
gdp,Bolivia (Plurinational State of),16,1.0
gdp,Bosnia and Herzegovina,0,0.0
gdp,Botswana,0,0.0
gdp,Brazil,0,0.0
gdp,Brunei Darussalam,0,0.0
gdp,Bulgaria,0,0.0
gdp,Burkina Faso,0,0.0
gdp,Burundi,0,0.0
gdp,Cabo Verde,0,0.0
gdp,Cambodia,0,0.0
gdp,Cameroon,0,0.0
gdp,Canada,0,0.0
gdp,Central African Republic,0,0.0
gdp,Chad,0,0.0
gdp,Chile,0,0.0
gdp,China,0,0.0
gdp,Colombia,0,0.0
gdp,Comoros,0,0.0
gdp,Congo,16,1.0
gdp,Cook Islands,1,1.0
gdp,Costa Rica,0,0.0
gdp,Croatia,0,0.0
gdp,Cuba,0,0.0
gdp,Cyprus,0,0.0
gdp,Czechia,16,1.0
gdp,Côte d'Ivoire,16,1.0
gdp,Democratic People's Republic of Korea,16,1.0
gdp,Democratic Republic of the Congo,16,1.0
gdp,Denmark,0,0.0
gdp,Djibouti,0,0.0
gdp,Dominica,0,0.0
gdp,Dominican Republic,0,0.0
gdp,Ecuador,0,0.0
gdp,Egypt,16,1.0
gdp,El Salvador,0,0.0
gdp,Equatorial Guinea,0,0.0
gdp,Eritrea,4,0.25
gdp,Estonia,0,0.0
gdp,Ethiopia,0,0.0
gdp,Fiji,0,0.0
gdp,Finland,0,0.0
gdp,France,0,0.0
gdp,Gabon,0,0.0
gdp,Gambia,16,1.0
gdp,Georgia,0,0.0
gdp,Germany,0,0.0
gdp,Ghana,0,0.0
gdp,Greece,0,0.0
gdp,Grenada,0,0.0
gdp,Guatemala,0,0.0
gdp,Guinea,0,0.0
gdp,Guinea-Bissau,0,0.0
gdp,Guyana,0,0.0
gdp,Haiti,0,0.0
gdp,Honduras,0,0.0
gdp,Hungary,0,0.0
gdp,Iceland,0,0.0
gdp,India,0,0.0
gdp,Indonesia,0,0.0
gdp,Iran (Islamic Republic of),16,1.0
gdp,Iraq,4,0.25
gdp,Ireland,0,0.0
gdp,Israel,0,0.0
gdp,Italy,0,0.0
gdp,Jamaica,0,0.0
gdp,Japan,0,0.0
gdp,Jordan,0,0.0
gdp,Kazakhstan,0,0.0
gdp,Kenya,0,0.0
gdp,Kiribati,0,0.0
gdp,Kuwait,0,0.0
gdp,Kyrgyzstan,16,1.0
gdp,Lao People's Democratic Republic,16,1.0
gdp,Latvia,0,0.0
gdp,Lebanon,0,0.0
gdp,Lesotho,0,0.0
gdp,Liberia,0,0.0
gdp,Libya,4,0.25
gdp,Lithuania,0,0.0
gdp,Luxembourg,0,0.0
gdp,Madagascar,0,0.0
gdp,Malawi,0,0.0
gdp,Malaysia,0,0.0
gdp,Maldives,0,0.0
gdp,Mali,0,0.0
gdp,Malta,0,0.0
gdp,Marshall Islands,0,0.0
gdp,Mauritania,0,0.0
gdp,Mauritius,0,0.0
gdp,Mexico,0,0.0
gdp,Micronesia (Federated States of),16,1.0
gdp,Monaco,1,1.0
gdp,Mongolia,0,0.0
gdp,Montenegro,0,0.0
gdp,Morocco,0,0.0
gdp,Mozambique,0,0.0
gdp,Myanmar,0,0.0
gdp,Namibia,0,0.0
gdp,Nauru,0,0.0
gdp,Nepal,0,0.0
gdp,Netherlands,0,0.0
gdp,New Zealand,0,0.0
gdp,Nicaragua,0,0.0
gdp,Niger,0,0.0
gdp,Nigeria,0,0.0
gdp,Niue,1,1.0
gdp,Norway,0,0.0
gdp,Oman,0,0.0
gdp,Pakistan,0,0.0
gdp,Palau,0,0.0
gdp,Panama,0,0.0
gdp,Papua New Guinea,1,0.0625
gdp,Paraguay,0,0.0
gdp,Peru,0,0.0
gdp,Philippines,0,0.0
gdp,Poland,0,0.0
gdp,Portugal,0,0.0
gdp,Qatar,0,0.0
gdp,Republic of Korea,16,1.0
gdp,Republic of Moldova,16,1.0
gdp,Romania,0,0.0
gdp,Russian Federation,0,0.0
gdp,Rwanda,0,0.0
gdp,Saint Kitts and Nevis,1,1.0
gdp,Saint Lucia,16,1.0
gdp,Saint Vincent and the Grenadines,16,1.0
gdp,Samoa,0,0.0
gdp,San Marino,1,1.0
gdp,Sao Tome and Principe,1,0.0625
gdp,Saudi Arabia,0,0.0
gdp,Senegal,0,0.0
gdp,Serbia,0,0.0
gdp,Seychelles,0,0.0
gdp,Sierra Leone,0,0.0
gdp,Singapore,0,0.0
gdp,Slovakia,16,1.0
gdp,Slovenia,0,0.0
gdp,Solomon Islands,0,0.0
gdp,Somalia,13,0.8125
gdp,South Africa,0,0.0
gdp,South Sudan,8,0.5
gdp,Spain,0,0.0
gdp,Sri Lanka,0,0.0
gdp,Sudan,0,0.0
gdp,Suriname,0,0.0
gdp,Swaziland,0,0.0
gdp,Sweden,0,0.0
gdp,Switzerland,0,0.0
gdp,Syrian Arab Republic,8,0.5
gdp,Tajikistan,0,0.0
gdp,Thailand,0,0.0
gdp,The former Yugoslav republic of Macedonia,16,1.0
gdp,Timor-Leste,0,0.0
gdp,Togo,0,0.0
gdp,Tonga,0,0.0
gdp,Trinidad and Tobago,0,0.0
gdp,Tunisia,0,0.0
gdp,Turkey,0,0.0
gdp,Turkmenistan,0,0.0
gdp,Tuvalu,0,0.0
gdp,Uganda,0,0.0
gdp,Ukraine,0,0.0
gdp,United Arab Emirates,0,0.0
gdp,United Kingdom of Great Britain and Northern Ireland,16,1.0
gdp,United Republic of Tanzania,16,1.0
gdp,United States of America,16,1.0
gdp,Uruguay,0,0.0
gdp,Uzbekistan,0,0.0
gdp,Vanuatu,0,0.0
gdp,Venezuela (Bolivarian Republic of),16,1.0
gdp,Viet Nam,16,1.0
gdp,Yemen,16,1.0
gdp,Zambia,0,0.0
gdp,Zimbabwe,0,0.0
hepatitis_b,Afghanistan,0,0.0
hepatitis_b,Albania,0,0.0
hepatitis_b,Algeria,4,0.25
hepatitis_b,Angola,7,0.4375
hepatitis_b,Antigua and Barbuda,1,0.0625
hepatitis_b,Argentina,2,0.125
hepatitis_b,Armenia,0,0.0
hepatitis_b,Australia,1,0.0625
hepatitis_b,Austria,0,0.0
hepatitis_b,Azerbaijan,2,0.125
hepatitis_b,Bahamas,1,0.0625
hepatitis_b,Bahrain,0,0.0
hepatitis_b,Bangladesh,3,0.1875
hepatitis_b,Barbados,1,0.0625
hepatitis_b,Belarus,0,0.0
hepatitis_b,Belgium,0,0.0
hepatitis_b,Belize,0,0.0
hepatitis_b,Benin,2,0.125
hepatitis_b,Bhutan,0,0.0
hepatitis_b,Bolivia (Plurinational State of),0,0.0
hepatitis_b,Bosnia and Herzegovina,4,0.25
hepatitis_b,Botswana,0,0.0
hepatitis_b,Brazil,0,0.0
hepatitis_b,Brunei Darussalam,0,0.0
hepatitis_b,Bulgaria,0,0.0
hepatitis_b,Burkina Faso,6,0.375
hepatitis_b,Burundi,4,0.25
hepatitis_b,Cabo Verde,2,0.125
hepatitis_b,Cambodia,6,0.375
hepatitis_b,Cameroon,5,0.3125
hepatitis_b,Canada,3,0.1875
hepatitis_b,Central African Republic,9,0.5625
hepatitis_b,Chad,8,0.5
hepatitis_b,Chile,6,0.375
hepatitis_b,China,0,0.0
hepatitis_b,Colombia,0,0.0
hepatitis_b,Comoros,3,0.1875
hepatitis_b,Congo,7,0.4375
hepatitis_b,Cook Islands,0,0.0
hepatitis_b,Costa Rica,0,0.0
hepatitis_b,Croatia,7,0.4375
hepatitis_b,Cuba,0,0.0
hepatitis_b,Cyprus,0,0.0
hepatitis_b,Czechia,2,0.125
hepatitis_b,Côte d'Ivoire,1,0.0625
hepatitis_b,Democratic People's Republic of Korea,3,0.1875
hepatitis_b,Democratic Republic of the Congo,7,0.4375
hepatitis_b,Denmark,16,1.0
hepatitis_b,Djibouti,7,0.4375
hepatitis_b,Dominica,0,0.0
hepatitis_b,Dominican Republic,0,0.0
hepatitis_b,Ecuador,0,0.0
hepatitis_b,Egypt,0,0.0
hepatitis_b,El Salvador,0,0.0
hepatitis_b,Equatorial Guinea,14,0.875
hepatitis_b,Eritrea,2,0.125
hepatitis_b,Estonia,4,0.25
hepatitis_b,Ethiopia,7,0.4375
hepatitis_b,Fiji,0,0.0
hepatitis_b,Finland,16,1.0
hepatitis_b,France,0,0.0
hepatitis_b,Gabon,5,0.3125
hepatitis_b,Gambia,0,0.0
hepatitis_b,Georgia,0,0.0
hepatitis_b,Germany,0,0.0
hepatitis_b,Ghana,2,0.125
hepatitis_b,Greece,0,0.0
hepatitis_b,Grenada,1,0.0625
hepatitis_b,Guatemala,5,0.3125
hepatitis_b,Guinea,7,0.4375
hepatitis_b,Guinea-Bissau,9,0.5625
hepatitis_b,Guyana,1,0.0625
hepatitis_b,Haiti,13,0.8125
hepatitis_b,Honduras,0,0.0
hepatitis_b,Hungary,16,1.0
hepatitis_b,Iceland,16,1.0
hepatitis_b,India,4,0.25
hepatitis_b,Indonesia,0,0.0
hepatitis_b,Iran (Islamic Republic of),0,0.0
hepatitis_b,Iraq,0,0.0
hepatitis_b,Ireland,10,0.625
hepatitis_b,Israel,0,0.0
hepatitis_b,Italy,0,0.0
hepatitis_b,Jamaica,3,0.1875
hepatitis_b,Japan,16,1.0
hepatitis_b,Jordan,0,0.0
hepatitis_b,Kazakhstan,0,0.0
hepatitis_b,Kenya,2,0.125
hepatitis_b,Kiribati,0,0.0
hepatitis_b,Kuwait,0,0.0
hepatitis_b,Kyrgyzstan,0,0.0
hepatitis_b,Lao People's Democratic Republic,3,0.1875
hepatitis_b,Latvia,0,0.0
hepatitis_b,Lebanon,0,0.0
hepatitis_b,Lesotho,3,0.1875
hepatitis_b,Liberia,8,0.5
hepatitis_b,Libya,0,0.0
hepatitis_b,Lithuania,0,0.0
hepatitis_b,Luxembourg,0,0.0
hepatitis_b,Madagascar,2,0.125
hepatitis_b,Malawi,2,0.125
hepatitis_b,Malaysia,0,0.0
hepatitis_b,Maldives,0,0.0
hepatitis_b,Mali,3,0.1875
hepatitis_b,Malta,3,0.1875
hepatitis_b,Marshall Islands,0,0.0
hepatitis_b,Mauritania,5,0.3125
hepatitis_b,Mauritius,0,0.0
hepatitis_b,Mexico,0,0.0
hepatitis_b,Micronesia (Federated States of),0,0.0
hepatitis_b,Monaco,0,0.0
hepatitis_b,Mongolia,0,0.0
hepatitis_b,Montenegro,6,0.375
hepatitis_b,Morocco,0,0.0
hepatitis_b,Mozambique,1,0.0625
hepatitis_b,Myanmar,3,0.1875
hepatitis_b,Namibia,10,0.625
hepatitis_b,Nauru,0,0.0
hepatitis_b,Nepal,3,0.1875
hepatitis_b,Netherlands,11,0.6875
hepatitis_b,New Zealand,0,0.0
hepatitis_b,Nicaragua,0,0.0
hepatitis_b,Niger,9,0.5625
hepatitis_b,Nigeria,5,0.3125
hepatitis_b,Niue,0,0.0
hepatitis_b,Norway,16,1.0
hepatitis_b,Oman,0,0.0
hepatitis_b,Pakistan,3,0.1875
hepatitis_b,Palau,0,0.0
hepatitis_b,Panama,1,0.0625
hepatitis_b,Papua New Guinea,0,0.0
hepatitis_b,Paraguay,3,0.1875
hepatitis_b,Peru,3,0.1875
hepatitis_b,Philippines,0,0.0
hepatitis_b,Poland,0,0.0
hepatitis_b,Portugal,0,0.0
hepatitis_b,Qatar,0,0.0
hepatitis_b,Republic of Korea,0,0.0
hepatitis_b,Republic of Moldova,0,0.0
hepatitis_b,Romania,0,0.0
hepatitis_b,Russian Federation,1,0.0625
hepatitis_b,Rwanda,2,0.125
hepatitis_b,Saint Kitts and Nevis,0,0.0
hepatitis_b,Saint Lucia,2,0.125
hepatitis_b,Saint Vincent and the Grenadines,3,0.1875
hepatitis_b,Samoa,0,0.0
hepatitis_b,San Marino,0,0.0
hepatitis_b,Sao Tome and Principe,3,0.1875
hepatitis_b,Saudi Arabia,0,0.0
hepatitis_b,Senegal,4,0.25
hepatitis_b,Serbia,4,0.25
hepatitis_b,Seychelles,0,0.0
hepatitis_b,Sierra Leone,7,0.4375
hepatitis_b,Singapore,0,0.0
hepatitis_b,Slovakia,0,0.0
hepatitis_b,Slovenia,16,1.0
hepatitis_b,Solomon Islands,0,0.0
hepatitis_b,Somalia,13,0.8125
hepatitis_b,South Africa,0,0.0
hepatitis_b,South Sudan,15,0.9375
hepatitis_b,Spain,0,0.0
hepatitis_b,Sri Lanka,3,0.1875
hepatitis_b,Sudan,5,0.3125
hepatitis_b,Suriname,5,0.3125
hepatitis_b,Swaziland,0,0.0
hepatitis_b,Sweden,11,0.6875
hepatitis_b,Switzerland,16,1.0
hepatitis_b,Syrian Arab Republic,0,0.0
hepatitis_b,Tajikistan,2,0.125
hepatitis_b,Thailand,0,0.0
hepatitis_b,The former Yugoslav republic of Macedonia,5,0.3125
hepatitis_b,Timor-Leste,8,0.5
hepatitis_b,Togo,8,0.5
hepatitis_b,Tonga,0,0.0
hepatitis_b,Trinidad and Tobago,2,0.125
hepatitis_b,Tunisia,0,0.0
hepatitis_b,Turkey,0,0.0
hepatitis_b,Turkmenistan,2,0.125
hepatitis_b,Tuvalu,0,0.0
hepatitis_b,Uganda,2,0.125
hepatitis_b,Ukraine,0,0.0
hepatitis_b,United Arab Emirates,0,0.0
hepatitis_b,United Kingdom of Great Britain and Northern Ireland,16,1.0
hepatitis_b,United Republic of Tanzania,2,0.125
hepatitis_b,United States of America,0,0.0
hepatitis_b,Uruguay,0,0.0
hepatitis_b,Uzbekistan,2,0.125
hepatitis_b,Vanuatu,0,0.0
hepatitis_b,Venezuela (Bolivarian Republic of),0,0.0
hepatitis_b,Viet Nam,3,0.1875
hepatitis_b,Yemen,0,0.0
hepatitis_b,Zambia,5,0.3125
hepatitis_b,Zimbabwe,0,0.0
hiv_aids,Afghanistan,0,0.0
hiv_aids,Albania,0,0.0
hiv_aids,Algeria,0,0.0
hiv_aids,Angola,0,0.0
hiv_aids,Antigua and Barbuda,0,0.0
hiv_aids,Argentina,0,0.0
hiv_aids,Armenia,0,0.0
hiv_aids,Australia,0,0.0
hiv_aids,Austria,0,0.0
hiv_aids,Azerbaijan,0,0.0
hiv_aids,Bahamas,0,0.0
hiv_aids,Bahrain,0,0.0
hiv_aids,Bangladesh,0,0.0
hiv_aids,Barbados,0,0.0
hiv_aids,Belarus,0,0.0
hiv_aids,Belgium,0,0.0
hiv_aids,Belize,0,0.0
hiv_aids,Benin,0,0.0
hiv_aids,Bhutan,0,0.0
hiv_aids,Bolivia (Plurinational State of),0,0.0
hiv_aids,Bosnia and Herzegovina,0,0.0
hiv_aids,Botswana,0,0.0
hiv_aids,Brazil,0,0.0
hiv_aids,Brunei Darussalam,0,0.0
hiv_aids,Bulgaria,0,0.0
hiv_aids,Burkina Faso,0,0.0
hiv_aids,Burundi,0,0.0
hiv_aids,Cabo Verde,0,0.0
hiv_aids,Cambodia,0,0.0
hiv_aids,Cameroon,0,0.0
hiv_aids,Canada,0,0.0
hiv_aids,Central African Republic,0,0.0
hiv_aids,Chad,0,0.0
hiv_aids,Chile,0,0.0
hiv_aids,China,0,0.0
hiv_aids,Colombia,0,0.0
hiv_aids,Comoros,0,0.0
hiv_aids,Congo,0,0.0
hiv_aids,Cook Islands,0,0.0
hiv_aids,Costa Rica,0,0.0
hiv_aids,Croatia,0,0.0
hiv_aids,Cuba,0,0.0
hiv_aids,Cyprus,0,0.0
hiv_aids,Czechia,0,0.0
hiv_aids,Côte d'Ivoire,0,0.0
hiv_aids,Democratic People's Republic of Korea,0,0.0
hiv_aids,Democratic Republic of the Congo,0,0.0
hiv_aids,Denmark,0,0.0
hiv_aids,Djibouti,0,0.0
hiv_aids,Dominica,0,0.0
hiv_aids,Dominican Republic,0,0.0
hiv_aids,Ecuador,0,0.0
hiv_aids,Egypt,0,0.0
hiv_aids,El Salvador,0,0.0
hiv_aids,Equatorial Guinea,0,0.0
hiv_aids,Eritrea,0,0.0
hiv_aids,Estonia,0,0.0
hiv_aids,Ethiopia,0,0.0
hiv_aids,Fiji,0,0.0
hiv_aids,Finland,0,0.0
hiv_aids,France,0,0.0
hiv_aids,Gabon,0,0.0
hiv_aids,Gambia,0,0.0
hiv_aids,Georgia,0,0.0
hiv_aids,Germany,0,0.0
hiv_aids,Ghana,0,0.0
hiv_aids,Greece,0,0.0
hiv_aids,Grenada,0,0.0
hiv_aids,Guatemala,0,0.0
hiv_aids,Guinea,0,0.0
hiv_aids,Guinea-Bissau,0,0.0
hiv_aids,Guyana,0,0.0
hiv_aids,Haiti,0,0.0
hiv_aids,Honduras,0,0.0
hiv_aids,Hungary,0,0.0
hiv_aids,Iceland,0,0.0
hiv_aids,India,0,0.0
hiv_aids,Indonesia,0,0.0
hiv_aids,Iran (Islamic Republic of),0,0.0
hiv_aids,Iraq,0,0.0
hiv_aids,Ireland,0,0.0
hiv_aids,Israel,0,0.0
hiv_aids,Italy,0,0.0
hiv_aids,Jamaica,0,0.0
hiv_aids,Japan,0,0.0
hiv_aids,Jordan,0,0.0
hiv_aids,Kazakhstan,0,0.0
hiv_aids,Kenya,0,0.0
hiv_aids,Kiribati,0,0.0
hiv_aids,Kuwait,0,0.0
hiv_aids,Kyrgyzstan,0,0.0
hiv_aids,Lao People's Democratic Republic,0,0.0
hiv_aids,Latvia,0,0.0
hiv_aids,Lebanon,0,0.0
hiv_aids,Lesotho,0,0.0
hiv_aids,Liberia,0,0.0
hiv_aids,Libya,0,0.0
hiv_aids,Lithuania,0,0.0
hiv_aids,Luxembourg,0,0.0
hiv_aids,Madagascar,0,0.0
hiv_aids,Malawi,0,0.0
hiv_aids,Malaysia,0,0.0
hiv_aids,Maldives,0,0.0
hiv_aids,Mali,0,0.0
hiv_aids,Malta,0,0.0
hiv_aids,Marshall Islands,0,0.0
hiv_aids,Mauritania,0,0.0
hiv_aids,Mauritius,0,0.0
hiv_aids,Mexico,0,0.0
hiv_aids,Micronesia (Federated States of),0,0.0
hiv_aids,Monaco,0,0.0
hiv_aids,Mongolia,0,0.0
hiv_aids,Montenegro,0,0.0
hiv_aids,Morocco,0,0.0
hiv_aids,Mozambique,0,0.0
hiv_aids,Myanmar,0,0.0
hiv_aids,Namibia,0,0.0
hiv_aids,Nauru,0,0.0
hiv_aids,Nepal,0,0.0
hiv_aids,Netherlands,0,0.0
hiv_aids,New Zealand,0,0.0
hiv_aids,Nicaragua,0,0.0
hiv_aids,Niger,0,0.0
hiv_aids,Nigeria,0,0.0
hiv_aids,Niue,0,0.0
hiv_aids,Norway,0,0.0
hiv_aids,Oman,0,0.0
hiv_aids,Pakistan,0,0.0
hiv_aids,Palau,0,0.0
hiv_aids,Panama,0,0.0
hiv_aids,Papua New Guinea,0,0.0
hiv_aids,Paraguay,0,0.0
hiv_aids,Peru,0,0.0
hiv_aids,Philippines,0,0.0
hiv_aids,Poland,0,0.0
hiv_aids,Portugal,0,0.0
hiv_aids,Qatar,0,0.0
hiv_aids,Republic of Korea,0,0.0
hiv_aids,Republic of Moldova,0,0.0
hiv_aids,Romania,0,0.0
hiv_aids,Russian Federation,0,0.0
hiv_aids,Rwanda,0,0.0
hiv_aids,Saint Kitts and Nevis,0,0.0
hiv_aids,Saint Lucia,0,0.0
hiv_aids,Saint Vincent and the Grenadines,0,0.0
hiv_aids,Samoa,0,0.0
hiv_aids,San Marino,0,0.0
hiv_aids,Sao Tome and Principe,0,0.0
hiv_aids,Saudi Arabia,0,0.0
hiv_aids,Senegal,0,0.0
hiv_aids,Serbia,0,0.0
hiv_aids,Seychelles,0,0.0
hiv_aids,Sierra Leone,0,0.0
hiv_aids,Singapore,0,0.0
hiv_aids,Slovakia,0,0.0
hiv_aids,Slovenia,0,0.0
hiv_aids,Solomon Islands,0,0.0
hiv_aids,Somalia,0,0.0
hiv_aids,South Africa,0,0.0
hiv_aids,South Sudan,0,0.0
hiv_aids,Spain,0,0.0
hiv_aids,Sri Lanka,0,0.0
hiv_aids,Sudan,0,0.0
hiv_aids,Suriname,0,0.0
hiv_aids,Swaziland,0,0.0
hiv_aids,Sweden,0,0.0
hiv_aids,Switzerland,0,0.0
hiv_aids,Syrian Arab Republic,0,0.0
hiv_aids,Tajikistan,0,0.0
hiv_aids,Thailand,0,0.0
hiv_aids,The former Yugoslav republic of Macedonia,0,0.0
hiv_aids,Timor-Leste,0,0.0
hiv_aids,Togo,0,0.0
hiv_aids,Tonga,0,0.0
hiv_aids,Trinidad and Tobago,0,0.0
hiv_aids,Tunisia,0,0.0
hiv_aids,Turkey,0,0.0
hiv_aids,Turkmenistan,0,0.0
hiv_aids,Tuvalu,0,0.0
hiv_aids,Uganda,0,0.0
hiv_aids,Ukraine,0,0.0
hiv_aids,United Arab Emirates,0,0.0
hiv_aids,United Kingdom of Great Britain and Northern Ireland,0,0.0
hiv_aids,United Republic of Tanzania,0,0.0
hiv_aids,United States of America,0,0.0
hiv_aids,Uruguay,0,0.0
hiv_aids,Uzbekistan,0,0.0
hiv_aids,Vanuatu,0,0.0
hiv_aids,Venezuela (Bolivarian Republic of),0,0.0
hiv_aids,Viet Nam,0,0.0
hiv_aids,Yemen,0,0.0
hiv_aids,Zambia,0,0.0
hiv_aids,Zimbabwe,0,0.0
income_composition_of_resources,Afghanistan,0,0.0
income_composition_of_resources,Albania,0,0.0
income_composition_of_resources,Algeria,0,0.0
income_composition_of_resources,Angola,0,0.0
income_composition_of_resources,Antigua and Barbuda,0,0.0
income_composition_of_resources,Argentina,0,0.0
income_composition_of_resources,Armenia,0,0.0
income_composition_of_resources,Australia,0,0.0
income_composition_of_resources,Austria,0,0.0
income_composition_of_resources,Azerbaijan,0,0.0
income_composition_of_resources,Bahamas,0,0.0
income_composition_of_resources,Bahrain,0,0.0
income_composition_of_resources,Bangladesh,0,0.0
income_composition_of_resources,Barbados,0,0.0
income_composition_of_resources,Belarus,0,0.0
income_composition_of_resources,Belgium,0,0.0
income_composition_of_resources,Belize,0,0.0
income_composition_of_resources,Benin,0,0.0
income_composition_of_resources,Bhutan,0,0.0
income_composition_of_resources,Bolivia (Plurinational State of),0,0.0
income_composition_of_resources,Bosnia and Herzegovina,0,0.0
income_composition_of_resources,Botswana,0,0.0
income_composition_of_resources,Brazil,0,0.0
income_composition_of_resources,Brunei Darussalam,0,0.0
income_composition_of_resources,Bulgaria,0,0.0
income_composition_of_resources,Burkina Faso,0,0.0
income_composition_of_resources,Burundi,0,0.0
income_composition_of_resources,Cabo Verde,0,0.0
income_composition_of_resources,Cambodia,0,0.0
income_composition_of_resources,Cameroon,0,0.0
income_composition_of_resources,Canada,0,0.0
income_composition_of_resources,Central African Republic,0,0.0
income_composition_of_resources,Chad,0,0.0
income_composition_of_resources,Chile,0,0.0
income_composition_of_resources,China,0,0.0
income_composition_of_resources,Colombia,0,0.0
income_composition_of_resources,Comoros,0,0.0
income_composition_of_resources,Congo,0,0.0
income_composition_of_resources,Cook Islands,1,1.0
income_composition_of_resources,Costa Rica,0,0.0
income_composition_of_resources,Croatia,0,0.0
income_composition_of_resources,Cuba,0,0.0
income_composition_of_resources,Cyprus,0,0.0
income_composition_of_resources,Czechia,16,1.0
income_composition_of_resources,Côte d'Ivoire,16,1.0
income_composition_of_resources,Democratic People's Republic of Korea,16,1.0
income_composition_of_resources,Democratic Republic of the Congo,16,1.0
income_composition_of_resources,Denmark,0,0.0
income_composition_of_resources,Djibouti,0,0.0
income_composition_of_resources,Dominica,0,0.0
income_composition_of_resources,Dominican Republic,0,0.0
income_composition_of_resources,Ecuador,0,0.0
income_composition_of_resources,Egypt,0,0.0
income_composition_of_resources,El Salvador,0,0.0
income_composition_of_resources,Equatorial Guinea,0,0.0
income_composition_of_resources,Eritrea,0,0.0
income_composition_of_resources,Estonia,0,0.0
income_composition_of_resources,Ethiopia,0,0.0
income_composition_of_resources,Fiji,0,0.0
income_composition_of_resources,Finland,0,0.0
income_composition_of_resources,France,0,0.0
income_composition_of_resources,Gabon,0,0.0
income_composition_of_resources,Gambia,0,0.0
income_composition_of_resources,Georgia,0,0.0
income_composition_of_resources,Germany,0,0.0
income_composition_of_resources,Ghana,0,0.0
income_composition_of_resources,Greece,0,0.0
income_composition_of_resources,Grenada,0,0.0
income_composition_of_resources,Guatemala,0,0.0
income_composition_of_resources,Guinea,0,0.0
income_composition_of_resources,Guinea-Bissau,0,0.0
income_composition_of_resources,Guyana,0,0.0
income_composition_of_resources,Haiti,0,0.0
income_composition_of_resources,Honduras,0,0.0
income_composition_of_resources,Hungary,0,0.0
income_composition_of_resources,Iceland,0,0.0
income_composition_of_resources,India,0,0.0
income_composition_of_resources,Indonesia,0,0.0
income_composition_of_resources,Iran (Islamic Republic of),0,0.0
income_composition_of_resources,Iraq,0,0.0
income_composition_of_resources,Ireland,0,0.0
income_composition_of_resources,Israel,0,0.0
income_composition_of_resources,Italy,0,0.0
income_composition_of_resources,Jamaica,0,0.0
income_composition_of_resources,Japan,0,0.0
income_composition_of_resources,Jordan,0,0.0
income_composition_of_resources,Kazakhstan,0,0.0
income_composition_of_resources,Kenya,0,0.0
income_composition_of_resources,Kiribati,0,0.0
income_composition_of_resources,Kuwait,0,0.0
income_composition_of_resources,Kyrgyzstan,0,0.0
income_composition_of_resources,Lao People's Democratic Republic,0,0.0
income_composition_of_resources,Latvia,0,0.0
income_composition_of_resources,Lebanon,0,0.0
income_composition_of_resources,Lesotho,0,0.0
income_composition_of_resources,Liberia,0,0.0
income_composition_of_resources,Libya,0,0.0
income_composition_of_resources,Lithuania,0,0.0
income_composition_of_resources,Luxembourg,0,0.0
income_composition_of_resources,Madagascar,0,0.0
income_composition_of_resources,Malawi,0,0.0
income_composition_of_resources,Malaysia,0,0.0
income_composition_of_resources,Maldives,0,0.0
income_composition_of_resources,Mali,0,0.0
income_composition_of_resources,Malta,0,0.0
income_composition_of_resources,Marshall Islands,1,1.0
income_composition_of_resources,Mauritania,0,0.0
income_composition_of_resources,Mauritius,0,0.0
income_composition_of_resources,Mexico,0,0.0
income_composition_of_resources,Micronesia (Federated States of),0,0.0
income_composition_of_resources,Monaco,1,1.0
income_composition_of_resources,Mongolia,0,0.0
income_composition_of_resources,Montenegro,0,0.0
income_composition_of_resources,Morocco,0,0.0
income_composition_of_resources,Mozambique,0,0.0
income_composition_of_resources,Myanmar,0,0.0
income_composition_of_resources,Namibia,0,0.0
income_composition_of_resources,Nauru,1,1.0
income_composition_of_resources,Nepal,0,0.0
income_composition_of_resources,Netherlands,0,0.0
income_composition_of_resources,New Zealand,0,0.0
income_composition_of_resources,Nicaragua,0,0.0
income_composition_of_resources,Niger,0,0.0
income_composition_of_resources,Nigeria,0,0.0
income_composition_of_resources,Niue,1,1.0
income_composition_of_resources,Norway,0,0.0
income_composition_of_resources,Oman,0,0.0
income_composition_of_resources,Pakistan,0,0.0
income_composition_of_resources,Palau,0,0.0
income_composition_of_resources,Panama,0,0.0
income_composition_of_resources,Papua New Guinea,0,0.0
income_composition_of_resources,Paraguay,0,0.0
income_composition_of_resources,Peru,0,0.0
income_composition_of_resources,Philippines,0,0.0
income_composition_of_resources,Poland,0,0.0
income_composition_of_resources,Portugal,0,0.0
income_composition_of_resources,Qatar,0,0.0
income_composition_of_resources,Republic of Korea,16,1.0
income_composition_of_resources,Republic of Moldova,16,1.0
